pcgs_id,coin_name,kind,score,year,source
1211708171,云南省造半圆,AU,53,1911,coindata
1211708173,云南省造半圆,AU,53,1911,coindata
1211708175,云南省造半圆,AU,53,1911,coindata
1211708177,云南省造半圆,AU,53,1911,coindata
1211708179,云南省造半圆,AU,53,1911,coindata
1211708181,云南省造半圆,AU,53,1911,coindata
1211708183,云南省造半圆,AU,53,1911,coindata
1211708185,云南省造半圆,AU,53,1911,coindata
1211708187,云南省造半圆,AU,53,1911,coindata
1211708191,云南省造半圆,AU,50,1911,coindata
1211708193,云南省造半圆,AU,50,1911,coindata
1211708195,云南省造半圆,AU,50,1911,coindata
1211708197,云南省造半圆,AU,50,1911,coindata
1211708199,云南省造半圆,AU,50,1911,coindata
1211708201,云南省造半圆,AU,50,1911,coindata
1211708203,云南省造半圆,AU,50,1911,coindata
1211708205,云南省造半圆,AU,50,1911,coindata
1211708207,云南省造半圆,AU,50,1911,coindata
1211708209,云南省造半圆,AU,50,1911,coindata
1211708211,云南省造半圆,AU,50,1911,coindata
1211708213,云南省造半圆,AU,50,1911,coindata
1211708215,云南省造半圆,AU,50,1911,coindata
1211708217,云南省造半圆,AU,50,1911,coindata
1211708219,云南省造半圆,AU,50,1911,coindata
1211708221,云南省造半圆,AU,50,1911,coindata
1211708223,云南省造半圆,AU,50,1911,coindata
1211708225,云南省造半圆,AU,50,1911,coindata
1211708227,云南省造半圆,AU,50,1911,coindata
1211708229,云南省造半圆,AU,50,1911,coindata
1211708231,云南省造半圆,AU,50,1911,coindata
1211708233,云南省造半圆,AU,50,1911,coindata
1211708235,云南省造半圆,AU,50,1911,coindata
1211708237,云南省造半圆,AU,50,1911,coindata
1211708239,云南省造半圆,AU,50,1911,coindata
1211708241,云南省造半圆,AU,50,1911,coindata
1211708243,云南省造半圆,AU,50,1911,coindata
1211708245,云南省造半圆,AU,50,1911,coindata
1211708247,云南省造半圆,AU,50,1911,coindata
1211708249,云南省造半圆,AU,50,1911,coindata
1211708251,云南省造半圆,AU,50,1911,coindata
1211708253,云南省造半圆,AU,50,1911,coindata
1211708255,云南省造半圆,AU,50,1911,coindata
1211708257,云南省造半圆,AU,50,1911,coindata
1211708327,云南省造半圆,AU,50,1911,coindata
1211708329,云南省造半圆,AU,50,1911,coindata
1211708331,云南省造半圆,AU,50,1911,coindata
1211708333,云南省造半圆,AU,50,1911,coindata
1211708335,云南省造半圆,AU,50,1911,coindata
1211708337,云南省造半圆,AU,50,1911,coindata
1211708339,云南省造半圆,AU,50,1911,coindata
1211708341,云南省造半圆,AU,50,1911,coindata
1211708343,云南省造半圆,AU,50,1911,coindata
1211708345,云南省造半圆,AU,50,1911,coindata
1211708347,云南省造半圆,AU,50,1911,coindata
1211708349,云南省造半圆,AU,50,1911,coindata
1211708351,云南省造半圆,AU,50,1911,coindata
1211708353,云南省造半圆,AU,50,1911,coindata
1211708355,云南省造半圆,AU,50,1911,coindata
1211708357,云南省造半圆,AU,50,1911,coindata
1211708359,云南省造半圆,AU,50,1911,coindata
1211708361,云南省造半圆,AU,50,1911,coindata
1211708363,云南省造半圆,AU,50,1911,coindata
1211708365,云南省造半圆,AU,50,1911,coindata
1211708367,云南省造半圆,AU,50,1911,coindata
1211708387,云南省造半圆,AU,50,1908,coindata
1211708399,袁世凯像壹圆,AU,50,1921,coindata
1211708759,黎元洪像壹圆,AU,50,1912,coindata
1211708761,云南省造一圆,AU,53,1911,coindata
1211708767,袁世凯像壹圆,AU,53,1914,coindata
1211708779,唐继尧像半圆,AU,50,1919,coindata
1211708781,新疆迪化壹两,AU,53,1917,coindata
1211708845,袁世凯像壹圆,AU,50,1920,coindata
1211708879,袁世凯像壹圆,AU,50,1921,coindata
1211708885,广东省造贰毫,AU,53,1919,coindata
1211708887,广东省造贰毫,AU,53,1919,coindata
1211708889,广东省造贰毫,AU,53,1920,coindata
1211708891,广东省造贰毫,AU,50,1920,coindata
1211708893,广东省造贰毫,AU,53,1920,coindata
1211708895,广东省造贰毫,AU,53,1921,coindata
1211708899,广东省造贰毫,AU,53,1922,coindata
1211708901,广东省造贰毫,AU,50,1922,coindata
1211709011,广东省造二角,AU,53,1909,coindata
1211709013,袁世凯像壹圆,AU,50,1914,coindata
1211709017,湖北省造一圆,AU,50,1909,coindata
1211709025,广东省造贰毫,AU,50,1921,coindata
1211709055,西藏章嘎嘎布,AU,53,1912,coindata
1211709057,西藏章嘎嘎布,AU,53,1912,coindata
1211709059,西藏章嘎嘎布,AU,53,1912,coindata
1211709061,西藏章嘎嘎布,AU,53,1912,coindata
1211709063,西藏章嘎嘎布,AU,53,1912,coindata
1211709065,西藏章嘎嘎布,AU,53,1912,coindata
1211709067,西藏章嘎嘎布,AU,53,1912,coindata
1211709069,西藏章嘎嘎布,AU,53,1912,coindata
1211709071,西藏章嘎嘎布,AU,50,1912,coindata
1211709073,西藏章嘎嘎布,AU,50,1912,coindata
1211709075,西藏章嘎嘎布,AU,50,1912,coindata
1211709077,西藏章嘎嘎布,AU,50,1912,coindata
1211709079,西藏章嘎嘎布,AU,50,1912,coindata
1211709101,四川省造卢比,AU,53,1902,coindata
1211709109,袁世凯像壹圆,AU,53,1914,coindata
1211709115,袁世凯像壹圆,AU,50,1914,coindata
1211709141,四川省造卢比,AU,50,1930,coindata
1211709159,西藏银币十两,AU,53,1950,coindata
1211709161,西藏银币十两,AU,50,1951,coindata
1211709163,西藏银币十两,AU,50,1951,coindata
1211709165,西藏银币十两,AU,50,1951,coindata
1211709175,西藏银币三两,AU,50,1938,coindata
1211709179,西藏银币三两,AU,50,1937,coindata
1211709181,西藏银币三两,AU,50,1937,coindata
1211709183,西藏银币三两,AU,50,1937,coindata
1211709187,西藏银币三两,AU,50,1937,coindata
1211709189,西藏银币三两,AU,50,1937,coindata
1211709197,西藏银币一两五钱,AU,50,1938,coindata
1211709199,西藏银币一两五钱,AU,50,1937,coindata
1211709243,袁世凯像壹圆,AU,50,1920,coindata
1211709245,袁世凯像壹圆,AU,53,1920,coindata
1211709251,袁世凯像壹圆,AU,50,1920,coindata
1211709253,袁世凯像壹圆,AU,50,1920,coindata
1211709267,孙中山像壹圆,AU,53,1934,coindata
1211709271,孙中山像壹圆,AU,50,1933,coindata
1211709285,东三省造二角,AU,50,1914,coindata
1211709287,东三省造二角,AU,53,1914,coindata
1211709337,袁世凯像壹圆,AU,53,1914,coindata
1211709341,袁世凯像壹圆,AU,50,1921,coindata
1211709349,开国纪念壹圆,AU,50,1927,coindata
1211709357,袁世凯像壹圆,AU,53,1914,coindata
1211709365,开国纪念壹圆,AU,50,1927,coindata
1211709401,开国纪念壹圆,AU,53,1927,coindata
1211709413,袁世凯像壹圆,AU,50,1914,coindata
1211709425,孙中山像壹圆,AU,50,1933,coindata
1211709427,孙中山像壹圆,AU,50,1934,coindata
1211709437,袁世凯像壹圆,AU,53,1921,coindata
1211709439,袁世凯像壹圆,AU,50,1921,coindata
1211709441,袁世凯像壹圆,AU,53,1921,coindata
1211709443,袁世凯像壹圆,AU,53,1921,coindata
1211709445,袁世凯像壹圆,AU,50,1914,coindata
1211709447,袁世凯像壹圆,AU,50,1914,coindata
1211709451,袁世凯像壹圆,AU,50,1914,coindata
1211709453,袁世凯像壹圆,AU,50,1914,coindata
1211709475,袁世凯像壹圆,AU,50,1914,coindata
1211709555,袁世凯像壹圆,AU,50,1914,coindata
1211709557,袁世凯像壹圆,AU,53,1920,coindata
1211709573,袁世凯像壹圆,AU,53,1914,coindata
1211709575,袁世凯像壹圆,AU,53,1914,coindata
1211709581,开国纪念壹圆,AU,53,1927,coindata
1211709585,孙中山像壹圆,AU,53,1934,coindata
1211709597,湖北省造一角,AU,53,1895,coindata
1211709611,袁世凯像壹圆,AU,53,1914,coindata
1211709613,袁世凯像壹圆,AU,50,1914,coindata
1211709623,袁世凯像壹圆,AU,50,1914,coindata
1211709625,袁世凯像壹圆,AU,50,1914,coindata
1211709643,袁世凯像贰角,AU,53,1914,coindata
1211709649,广东省造二角,AU,50,1890,coindata
1211709651,福建省造二角,AU,50,1894,coindata
1211709653,广西省造贰毫,AU,50,1927,coindata
1211709655,福建省造5分,AU,50,1894,coindata
1211709683,法属印支银币,AU,50,1896,coindata
1211709685,法属印支银币,AU,53,1896,coindata
1211709687,法属印支银币,AU,53,1907,coindata
1211709899,袁世凯像壹圆,AU,50,1914,coindata
1211709923,广东省造二角,AU,50,1909,coindata
1211709949,云南省造贰角,AU,50,1932,coindata
1211801607,云南省造半圆,AU,53,1911,coindata
1211801659,云南省造半圆,AU,50,1911,coindata
1211801661,云南省造半圆,AU,50,1911,coindata
1211801663,云南省造半圆,AU,50,1911,coindata
1211801665,云南省造半圆,AU,50,1911,coindata
1211801667,云南省造半圆,AU,50,1911,coindata
1211801669,云南省造半圆,AU,50,1911,coindata
1211801671,云南省造半圆,AU,50,1911,coindata
1211801673,云南省造半圆,AU,50,1911,coindata
1211801675,云南省造半圆,AU,50,1911,coindata
1211801677,云南省造半圆,AU,50,1911,coindata
1211801679,云南省造半圆,AU,50,1911,coindata
1211801683,云南省造半圆,AU,50,1911,coindata
1211801685,云南省造半圆,AU,50,1911,coindata
1211801687,云南省造半圆,AU,50,1911,coindata
1211801689,云南省造半圆,AU,50,1911,coindata
1211801691,云南省造半圆,AU,50,1911,coindata
1211801693,云南省造半圆,AU,50,1911,coindata
1211801695,云南省造半圆,AU,50,1911,coindata
1211801699,云南省造半圆,AU,50,1911,coindata
1211801701,云南省造半圆,AU,50,1911,coindata
1211801703,云南省造半圆,AU,50,1911,coindata
1211801705,云南省造半圆,AU,53,1911,coindata
1211801707,云南省造半圆,AU,53,1911,coindata
1211801709,云南省造半圆,AU,53,1911,coindata
1211801711,云南省造半圆,AU,53,1911,coindata
1211801713,云南省造半圆,AU,53,1911,coindata
1211801715,云南省造半圆,AU,53,1911,coindata
1211801717,云南省造半圆,AU,53,1911,coindata
1211801719,云南省造半圆,AU,53,1911,coindata
1211801721,云南省造半圆,AU,53,1911,coindata
1211801723,云南省造半圆,AU,53,1911,coindata
1211801725,云南省造半圆,AU,53,1911,coindata
1211801727,云南省造半圆,AU,53,1911,coindata
1211801729,云南省造半圆,AU,53,1911,coindata
1211801731,云南省造半圆,AU,53,1911,coindata
1211801733,云南省造半圆,AU,53,1911,coindata
1211801735,云南省造半圆,AU,53,1911,coindata
1211801737,云南省造半圆,AU,53,1911,coindata
1211801759,云南省造半圆,AU,50,1911,coindata
1211801763,云南省造半圆,AU,50,1911,coindata
1211801765,云南省造半圆,AU,50,1911,coindata
1211801767,云南省造半圆,AU,50,1911,coindata
1211801769,云南省造半圆,AU,50,1911,coindata
1211801775,开国纪念壹圆,AU,50,1927,coindata
1211801779,袁世凯像壹圆,AU,50,1914,coindata
1211801783,袁世凯像壹圆,AU,50,1919,coindata
1211801785,造币总厂一圆,AU,50,1908,coindata
1211801787,袁世凯像壹圆,AU,50,1920,coindata
1211801805,袁世凯像壹圆,AU,50,1914,coindata
1211801817,云南省造半圆,AU,53,1911,coindata
1211801819,云南省造半圆,AU,50,1911,coindata
1211801863,云南省造半圆,AU,53,1911,coindata
1211801865,云南省造半圆,AU,53,1911,coindata
1211801867,云南省造半圆,AU,53,1911,coindata
1211801869,云南省造半圆,AU,53,1911,coindata
1211801871,云南省造半圆,AU,53,1911,coindata
1211801873,云南省造半圆,AU,53,1911,coindata
1211801875,云南省造半圆,AU,53,1911,coindata
1211801877,云南省造半圆,AU,53,1911,coindata
1211801879,云南省造半圆,AU,53,1911,coindata
1211801881,云南省造半圆,AU,53,1911,coindata
1211801883,云南省造半圆,AU,53,1911,coindata
1211801885,云南省造半圆,AU,53,1911,coindata
1211801887,云南省造半圆,AU,53,1911,coindata
1211801889,云南省造半圆,AU,53,1911,coindata
1211801891,云南省造半圆,AU,53,1911,coindata
1211801893,云南省造半圆,AU,53,1911,coindata
1211801895,云南省造半圆,AU,50,1911,coindata
1211801897,云南省造半圆,AU,50,1911,coindata
1211801899,云南省造半圆,AU,50,1911,coindata
1211801901,云南省造半圆,AU,50,1911,coindata
1211801903,云南省造半圆,AU,50,1911,coindata
1211801905,云南省造半圆,AU,50,1911,coindata
1211801907,云南省造半圆,AU,50,1911,coindata
1211801909,云南省造半圆,AU,50,1911,coindata
1211801911,云南省造半圆,AU,50,1911,coindata
1211801913,云南省造半圆,AU,50,1911,coindata
1211801915,云南省造半圆,AU,50,1911,coindata
1211801917,云南省造半圆,AU,50,1911,coindata
1211801919,云南省造半圆,AU,50,1911,coindata
1211801921,云南省造半圆,AU,50,1911,coindata
1211801923,云南省造半圆,AU,50,1911,coindata
1211801925,云南省造半圆,AU,50,1911,coindata
1211801927,云南省造半圆,AU,50,1911,coindata
1211801929,云南省造半圆,AU,50,1911,coindata
1211801931,云南省造半圆,AU,50,1911,coindata
1211801933,云南省造半圆,AU,50,1911,coindata
1211801935,云南省造半圆,AU,50,1911,coindata
1211801937,云南省造半圆,AU,50,1911,coindata
1211801939,云南省造半圆,AU,50,1911,coindata
1211801941,云南省造半圆,AU,50,1911,coindata
1211801943,云南省造半圆,AU,50,1911,coindata
1211801945,云南省造半圆,AU,50,1911,coindata
1211801947,云南省造半圆,AU,50,1911,coindata
1211801949,云南省造半圆,AU,50,1911,coindata
1211801951,云南省造半圆,AU,50,1911,coindata
1211801953,云南省造半圆,AU,50,1911,coindata
1211801955,云南省造半圆,AU,50,1911,coindata
1211801957,云南省造半圆,AU,50,1911,coindata
1211801959,云南省造半圆,AU,50,1911,coindata
1211801961,云南省造半圆,AU,50,1911,coindata
1211801963,云南省造半圆,AU,50,1911,coindata
1211801965,云南省造半圆,AU,50,1911,coindata
1211801967,云南省造半圆,AU,50,1911,coindata
1211801969,云南省造半圆,AU,50,1911,coindata
1211801971,云南省造半圆,AU,50,1911,coindata
1211801973,云南省造半圆,AU,50,1911,coindata
1211802083,江南省造一圆,AU,50,1904,coindata
1211802087,袁世凯像壹圆,AU,50,1914,coindata
1211802093,袁世凯像壹圆,AU,53,1914,coindata
1211802173,袁世凯像壹圆,AU,50,1914,coindata
1211802177,云南省造半圆,AU,53,1932,coindata
1211802183,四川银币壹圆,AU,50,1912,coindata
1211802199,孙中山像壹圆,AU,50,1934,coindata
1211802203,四川省造卢比,AU,53,1930,coindata
1211802205,四川省造卢比,AU,50,1930,coindata
1211802207,四川省造卢比,AU,50,1930,coindata
1211802231,袁世凯像壹圆,AU,50,1914,coindata
1211802275,袁世凯像壹圆,AU,50,1914,coindata
1211802277,袁世凯像壹圆,AU,50,1914,coindata
1211802279,袁世凯像壹圆,AU,50,1914,coindata
1211802281,袁世凯像壹圆,AU,50,1914,coindata
1211802283,袁世凯像壹圆,AU,50,1914,coindata
1211802285,袁世凯像壹圆,AU,50,1914,coindata
1211802287,袁世凯像壹圆,AU,50,1914,coindata
1211802289,袁世凯像壹圆,AU,50,1914,coindata
1211802291,袁世凯像壹圆,AU,50,1914,coindata
1211802293,袁世凯像壹圆,AU,50,1914,coindata
1211802295,袁世凯像壹圆,AU,50,1914,coindata
1211802297,袁世凯像壹圆,AU,50,1914,coindata
1211802299,袁世凯像壹圆,AU,50,1914,coindata
1211802301,袁世凯像壹圆,AU,50,1914,coindata
1211802303,袁世凯像壹圆,AU,50,1914,coindata
1211802305,袁世凯像壹圆,AU,50,1914,coindata
1211802307,袁世凯像壹圆,AU,50,1914,coindata
1211802309,袁世凯像壹圆,AU,50,1914,coindata
1211802311,袁世凯像壹圆,AU,50,1914,coindata
1211802313,袁世凯像壹圆,AU,50,1914,coindata
1211802315,袁世凯像壹圆,AU,50,1914,coindata
1211802317,袁世凯像壹圆,AU,50,1914,coindata
1211802319,袁世凯像壹圆,AU,50,1914,coindata
1211802321,袁世凯像壹圆,AU,50,1921,coindata
1211802323,袁世凯像壹圆,AU,50,1921,coindata
1211802325,袁世凯像壹圆,AU,53,1914,coindata
1211802327,袁世凯像壹圆,AU,53,1914,coindata
1211802329,袁世凯像壹圆,AU,53,1914,coindata
1211802331,袁世凯像壹圆,AU,53,1914,coindata
1211802333,袁世凯像壹圆,AU,53,1914,coindata
1211802335,袁世凯像壹圆,AU,53,1914,coindata
1211802337,袁世凯像壹圆,AU,53,1914,coindata
1211802339,袁世凯像壹圆,AU,53,1914,coindata
1211802353,袁世凯像壹圆,AU,50,1914,coindata
1211802361,袁世凯像壹圆,AU,50,1914,coindata
1211802373,袁世凯像壹圆,AU,50,1920,coindata
1211802399,袁世凯像壹圆,AU,53,1914,coindata
1211802419,袁世凯像壹圆,AU,50,1920,coindata
1211802423,袁世凯像壹圆,AU,50,1914,coindata
1211802431,袁世凯像壹圆,AU,50,1914,coindata
1211802433,袁世凯像壹圆,AU,50,1914,coindata
1211802435,袁世凯像壹圆,AU,50,1914,coindata
1211802437,开国纪念壹圆,AU,50,1927,coindata
1211802439,孙中山像壹圆,AU,50,1934,coindata
1211802463,袁世凯像贰角,AU,50,1914,coindata
1211802465,袁世凯像壹圆,AU,50,1921,coindata
1211802467,袁世凯像壹圆,AU,50,1921,coindata
1211802471,袁世凯像壹圆,AU,50,1920,coindata
1211802473,开国纪念壹圆,AU,50,1927,coindata
1211802475,开国纪念壹圆,AU,50,1927,coindata
1211802477,开国纪念壹圆,AU,50,1927,coindata
1211802481,袁世凯像壹圆,AU,50,1920,coindata
1211802483,袁世凯像壹圆,AU,50,1914,coindata
1211802487,袁世凯像壹圆,AU,50,1914,coindata
1211802489,袁世凯像壹圆,AU,50,1914,coindata
1211802491,开国纪念壹圆,AU,50,1927,coindata
1211802493,开国纪念壹圆,AU,50,1927,coindata
1211802495,开国纪念壹圆,AU,50,1927,coindata
1211802507,开国纪念壹圆,AU,53,1927,coindata
1211802523,湖北省造二角,AU,50,1895,coindata
1211802531,袁世凯像壹圆,AU,50,1921,coindata
1211802547,袁世凯像壹圆,AU,50,1920,coindata
1211802551,开国纪念壹圆,AU,50,1927,coindata
1211802561,袁世凯像壹圆,AU,53,1914,coindata
1211802581,开国纪念壹圆,AU,50,1927,coindata
1211802583,开国纪念壹圆,AU,53,1927,coindata
1211802585,袁世凯像壹圆,AU,50,1914,coindata
1211802587,袁世凯像壹圆,AU,50,1920,coindata
1211802589,开国纪念壹圆,AU,50,1927,coindata
1211802591,开国纪念壹圆,AU,50,1927,coindata
1211802613,袁世凯像壹圆,AU,50,1914,coindata
1211802729,袁世凯像壹圆,AU,53,1914,coindata
1211802733,袁世凯像壹圆,AU,50,1920,coindata
1211802735,袁世凯像壹圆,AU,53,1921,coindata
1211802739,袁世凯像壹圆,AU,50,1921,coindata
1211802797,开国纪念壹圆,AU,53,1927,coindata
1211802799,开国纪念壹圆,AU,50,1927,coindata
1211802801,开国纪念壹圆,AU,50,1927,coindata
1211802803,开国纪念壹圆,AU,50,1927,coindata
1211802805,孙中山像壹圆,AU,50,1934,coindata
1211802807,袁世凯像壹圆,AU,50,1921,coindata
1211802809,袁世凯像壹圆,AU,50,1914,coindata
1211802823,袁世凯像壹圆,AU,50,1914,coindata
1211802829,袁世凯像壹圆,AU,50,1921,coindata
1211802839,袁世凯像贰角,AU,50,1916,coindata
1211802841,袁世凯像壹圆,AU,50,1914,coindata
1211802849,云南省造贰角,AU,53,1949,coindata
1211802851,孙中山像贰毫,AU,50,1929,coindata
1211802907,四川省造卢比,AU,50,1930,coindata
1211802911,四川银币壹圆,AU,50,1912,coindata
1211802921,袁世凯像壹圆,AU,50,1914,coindata
1211802923,袁世凯像壹圆,AU,50,1914,coindata
1211802937,袁世凯像壹圆,AU,53,1914,coindata
1211802973,北洋局造一圆,AU,53,1908,coindata
1211802985,四川银币壹圆,AU,50,1912,coindata
1211802987,四川银币壹圆,AU,50,1912,coindata
1211802989,四川银币壹圆,AU,50,1912,coindata
1211802997,四川银币壹圆,AU,53,1912,coindata
1211802999,四川银币壹圆,AU,50,1912,coindata
1211803001,四川银币壹圆,AU,50,1912,coindata
1211803003,四川银币壹圆,AU,53,1912,coindata
1211803005,四川银币壹圆,AU,53,1912,coindata
1211803007,四川银币壹圆,AU,53,1912,coindata
1211803009,四川银币壹圆,AU,53,1912,coindata
1211803011,四川银币壹圆,AU,53,1912,coindata
1211803013,四川银币壹圆,AU,53,1912,coindata
1211803021,东三省造二角,AU,53,1907,coindata
1211803051,袁世凯像壹圆,AU,50,1914,coindata
1211803063,孙中山像壹圆,AU,53,1934,coindata
1211803065,孙中山像壹圆,AU,53,1934,coindata
1211803087,袁世凯像壹圆,AU,50,1914,coindata
1211803089,开国纪念壹圆,AU,53,1927,coindata
1211803123,开国纪念壹圆,AU,50,1927,coindata
1211803125,开国纪念壹圆,AU,50,1927,coindata
1211803127,开国纪念壹圆,AU,50,1927,coindata
1211803129,开国纪念壹圆,AU,53,1927,coindata
1211803131,开国纪念壹圆,AU,53,1927,coindata
1211803133,开国纪念壹圆,AU,53,1927,coindata
1211803149,开国纪念壹圆,AU,50,1927,coindata
1211803211,袁世凯像壹圆,AU,53,1914,coindata
1211803213,袁世凯像壹圆,AU,53,1914,coindata
1211803215,袁世凯像壹圆,AU,53,1914,coindata
1211803217,袁世凯像壹圆,AU,53,1914,coindata
1211803219,袁世凯像壹圆,AU,53,1914,coindata
1211803221,袁世凯像壹圆,AU,53,1914,coindata
1211803223,袁世凯像壹圆,AU,53,1914,coindata
1211803225,袁世凯像壹圆,AU,53,1914,coindata
1211803227,袁世凯像壹圆,AU,53,1914,coindata
1211803229,袁世凯像壹圆,AU,53,1914,coindata
1211803231,孙中山像壹圆,AU,53,1934,coindata
1211803235,袁世凯像壹圆,AU,50,1914,coindata
1211803265,袁世凯像壹圆,AU,53,1921,coindata
1211803267,袁世凯像壹圆,AU,50,1914,coindata
1211803271,袁世凯像壹圆,AU,53,1921,coindata
1211803273,袁世凯像壹圆,AU,53,1920,coindata
1211803275,袁世凯像壹圆,AU,53,1920,coindata
1211803277,袁世凯像壹圆,AU,53,1914,coindata
1211803279,袁世凯像壹圆,AU,53,1914,coindata
1211803281,袁世凯像壹圆,AU,50,1914,coindata
1211803295,袁世凯像壹圆,AU,50,1914,coindata
1211803297,孙中山像壹圆,AU,50,1934,coindata
1211803301,袁世凯像壹圆,AU,50,1914,coindata
1211803329,四川省造一圆,AU,50,1898,coindata
1211803331,四川省造一圆,AU,50,1898,coindata
1211803339,唐继尧像半圆,AU,53,1919,coindata
1211803341,云南省造半圆,AU,50,1908,coindata
1211803349,云南省造半圆,AU,53,1932,coindata
1211803351,云南省造半圆,AU,50,1908,coindata
1211803357,新疆迪化壹两,AU,50,1917,coindata
1211803397,袁世凯像壹圆,AU,50,1921,coindata
1211803401,袁世凯像壹圆,AU,53,1920,coindata
1211803405,袁世凯像壹圆,AU,53,1914,coindata
1211803407,袁世凯像壹圆,AU,53,1920,coindata
1211803411,袁世凯像壹圆,AU,53,1921,coindata
1211803413,袁世凯像壹圆,AU,53,1914,coindata
1211803415,袁世凯像壹圆,AU,53,1914,coindata
1211803417,袁世凯像壹圆,AU,53,1914,coindata
1211803419,袁世凯像壹圆,AU,53,1914,coindata
1211803491,袁世凯像壹圆,AU,53,1914,coindata
1211803501,孙中山像壹圆,AU,50,1933,coindata
1211803563,袁世凯像壹圆,AU,50,1920,coindata
1211803585,东三省造二角,AU,50,1909,coindata
1211803587,东三省造二角,AU,50,1914,coindata
1211803589,广东省造二角,AU,50,1890,coindata
1211803633,孙中山像壹圆,AU,50,1934,coindata
1211803727,云南省造半圆,AU,50,1911,coindata
1211803729,云南省造半圆,AU,50,1911,coindata
1211803731,云南省造半圆,AU,53,1911,coindata
1211803733,云南省造半圆,AU,53,1911,coindata
1211803735,云南省造半圆,AU,53,1911,coindata
1211803737,云南省造半圆,AU,53,1911,coindata
1211803739,云南省造半圆,AU,53,1911,coindata
1211803741,云南省造半圆,AU,53,1911,coindata
1211803743,云南省造半圆,AU,53,1911,coindata
1211803745,云南省造半圆,AU,53,1911,coindata
1211803747,云南省造半圆,AU,53,1911,coindata
1211803749,云南省造半圆,AU,53,1911,coindata
1211803751,云南省造半圆,AU,53,1911,coindata
1211803753,云南省造半圆,AU,53,1911,coindata
1211803755,云南省造半圆,AU,53,1911,coindata
1211803757,云南省造半圆,AU,53,1911,coindata
1211803759,云南省造半圆,AU,53,1911,coindata
1211803761,云南省造半圆,AU,53,1911,coindata
1211803763,云南省造半圆,AU,53,1911,coindata
1211803785,云南省造半圆,AU,50,1911,coindata
1211803787,云南省造半圆,AU,50,1911,coindata
1211803789,云南省造半圆,AU,50,1911,coindata
1211803833,云南省造半圆,AU,53,1911,coindata
1211803835,云南省造半圆,AU,53,1911,coindata
1211803837,云南省造半圆,AU,53,1911,coindata
1211803839,云南省造半圆,AU,53,1911,coindata
1211803841,云南省造半圆,AU,53,1911,coindata
1211803843,云南省造半圆,AU,53,1911,coindata
1211803845,云南省造半圆,AU,50,1911,coindata
1211803847,云南省造半圆,AU,50,1911,coindata
1211803849,云南省造半圆,AU,50,1911,coindata
1211803851,云南省造半圆,AU,50,1911,coindata
1211803853,云南省造半圆,AU,50,1911,coindata
1211803855,云南省造半圆,AU,50,1911,coindata
1211803857,云南省造半圆,AU,50,1911,coindata
1211803859,云南省造半圆,AU,50,1911,coindata
1211803861,云南省造半圆,AU,50,1911,coindata
1211803863,云南省造半圆,AU,50,1911,coindata
1211803865,云南省造半圆,AU,50,1911,coindata
1211803867,云南省造半圆,AU,50,1911,coindata
1211803869,云南省造半圆,AU,50,1911,coindata
1211803893,孙中山像壹圆,AU,50,1934,coindata
1211803895,孙中山像壹圆,AU,50,1934,coindata
1211803935,孙中山像贰毫,AU,53,1929,coindata
1211803947,孙中山像贰毫,AU,53,1929,coindata
1211803949,孙中山像贰毫,AU,53,1929,coindata
1211803955,孙中山像贰毫,AU,53,1929,coindata
1211803969,开国纪念壹圆,AU,50,1927,coindata
1211803979,开国纪念壹圆,AU,50,1927,coindata
1211803999,云南省造半圆,AU,50,1911,coindata
1211804001,云南省造半圆,AU,50,1911,coindata
1211804003,云南省造半圆,AU,53,1911,coindata
1211804025,袁世凯像壹圆,AU,50,1914,coindata
1211804027,袁世凯像壹圆,AU,50,1914,coindata
1211804029,袁世凯像壹圆,AU,50,1914,coindata
1211804031,袁世凯像壹圆,AU,50,1914,coindata
1211804045,云南省造半圆,AU,50,1911,coindata
1211804047,袁世凯像壹圆,AU,53,1921,coindata
1211804049,袁世凯像壹圆,AU,53,1920,coindata
1211804053,袁世凯像壹圆,AU,50,1914,coindata
1211804055,袁世凯像壹圆,AU,53,1914,coindata
1211804057,袁世凯像壹圆,AU,53,1914,coindata
1211804063,云南省造半圆,AU,50,1932,coindata
1211804067,云南省造半圆,AU,50,1932,coindata
1211804183,开国纪念壹圆,AU,53,1927,coindata
1211804205,云南省造半圆,AU,50,1911,coindata
1211804207,云南省造半圆,AU,50,1911,coindata
1211804209,云南省造半圆,AU,50,1911,coindata
1211804211,云南省造半圆,AU,50,1911,coindata
1211804213,云南省造半圆,AU,50,1911,coindata
1211804215,云南省造半圆,AU,50,1911,coindata
1211804217,云南省造半圆,AU,50,1911,coindata
1211804219,云南省造半圆,AU,50,1911,coindata
1211804221,云南省造半圆,AU,50,1911,coindata
1211804223,云南省造半圆,AU,50,1911,coindata
1211804225,云南省造半圆,AU,50,1911,coindata
1211804227,云南省造半圆,AU,50,1911,coindata
1211804229,云南省造半圆,AU,50,1911,coindata
1211804231,云南省造半圆,AU,50,1911,coindata
1211804233,云南省造半圆,AU,50,1911,coindata
1211804235,云南省造半圆,AU,50,1911,coindata
1211804237,云南省造半圆,AU,50,1911,coindata
1211804239,云南省造半圆,AU,50,1911,coindata
1211804241,云南省造半圆,AU,50,1911,coindata
1211804243,云南省造半圆,AU,50,1911,coindata
1211804245,云南省造半圆,AU,50,1911,coindata
1211804247,云南省造半圆,AU,50,1911,coindata
